"NPI","Provider Secondary Practice Location Address- Address Line 1","Provider Secondary Practice Location Address-  Address Line 2","Provider Secondary Practice Location Address - City Name","Provider Secondary Practice Location Address - State Name","Provider Secondary Practice Location Address - Postal Code","Provider Secondary Practice Location Address - Country Code (If outside U.S.)","Provider Secondary Practice Location Address - Telephone Number","Provider Secondary Practice Location Address - Telephone Extension","Provider Practice Location Address - Fax Number"
"1710450143","609 E Orangeburg Ave Bldg B","","Modesto","CA","953505512","US","2095276700","",""
"1790107506","7810 Providence Rd","Suite 102","Charlotte","NC","282262954","US","7045436636","",""
"1790107506","5727 Prosperity Crossing Dr","Suite 1100","Charlotte","NC","282692206","US","7048639930","",""
"1790107506","5717 Albemarle Rd","","Charlotte","NC","282121634","US","7045632150","",""
"1790107506","10210 Couloak Dr","Suite E","Charlotte","NC","282167679","US","7048012000","",""
"1497050439","3700 W. Kilgore Ave.","","Muncie","IN","473044810","US","7652895437","","7652135094"
"1811465271","1299 Arcade Street","Ste 3C","Saint Paul","MN","55106","US","6514425020","",""
"1093037632","515 Main Street","","Olean","NY","14760","US","9174149882","",""
"1093037632","801 5th St","","Sioux City","IA","511011326","US","7122792010","","7122792034"
"1790286193","4902 Canyon Sage Ln","","Katy","TX","774942333","US","6122621220","",""
"1790286193","5308 Vale St","","Greenville","TX","754026436","US","6122621220","",""
"1790286193","12 Woodhaven Rd","","Toms River","NJ","087532044","US","6122621220","",""
"1790286193","228 Linda Lee Xing","","Whitney","TX","766925458","US","6122621220","",""
"1790286193","151 175th Ave E","","Redington Shores","FL","337081207","US","6122621220","",""
"1790286193","321 E Fourth St","","Long Beach","MS","395606208","US","6122621220","",""
"1790286193","6221 Cartmel Ln","","Windermere","FL","347865420","US","6122621220","",""
"1790286193","12916 Grape Harvest Dr","","Rancho Cucamonga","CA","917398754","US","6122621220","",""
"1790286193","2292 Whiteoak Dr SE","","Smyrna","GA","300807422","US","6122621220","",""
"1790286193","5910 Ross Ave Unit 4","","Dallas","TX","752067932","US","6122621220","",""
"1790286193","46 Beaver Dam Rd","","Randolph","NJ","078693803","US","6122621220","",""
"1790286193","235 E 13th St Apt 2M","","New York","NY","100035648","US","6122621220","",""
"1790286193","386 Gwen Rd","","Senatobia","MS","386686885","US","6122621220","",""
"1790286193","30 W 126th St Apt 2","","New York","NY","100273932","US","6122621220","",""
"1790286193","2752 Jefferson St SE","","Roanoke","VA","240143318","US","6122621220","",""
"1790286193","16 Leeds Ln","","North Babylon","NY","117032902","US","6122621220","",""
"1790286193","11320 Viridian Way","","Austin","TX","787392093","US","6122621220","",""
"1790286193","404 Rio Grande St Apt 227","","Austin","TX","787012792","US","6122621220","",""
"1790286193","7629 Eagle Ridge Cir","","Fort Worth","TX","761793169","US","6122621220","",""
"1528034642","2101 Shiloh Church Rd","Suite 101","Davidson","NC","280367601","US","7044393700","",""
"1417255613","937 Hilltop Dr","","Weatherford","TX","760865845","US","8175991269","","8175984799"
"1417255613","11801 South Fwy","","Burleson","TX","760287021","US","8175685955","",""
"1982728283","1648 Huntingdon Pike Ste 1000","","Meadowbrook","PA","190468001","US","2159475460","","2159471378"
"1609293901","3535 Olentangy River Rd","","Columbus","OH","432143908","US","6145662426","","6145661073"
"1699207530","53800 Generations Dr","","South Bend","IN","466351543","US","5742733880","","5742710918"
"1558627968","191 Woodport Rd Ste 209","","Sparta","NJ","078712645","US","9735123700","","9735123701"
"1346539848","1200 Brickell Bay Dr Ph 4319","","Miami","FL","331313279","US","8023381783","",""
"1083110142","3101 S Gulley Rd Ste F","","Dearborn","MI","481244406","US","7344072500","","3137928962"
"1265554588","1719 Route 10 Ste 129","","Parsippany","NJ","070544539","US","9738296960","",""
"1700229960","593 Eddy St","","Providence","RI","029034923","US","4014445440","","4014448488"
"1184187189","250 Magnolia Square Ct","","Aberdeen","NC","283152226","US","9109440938","","9109440940"
"1790748861","12311 Copper Way","Suite 200","Charlotte","NC","282773642","US","7045418788","",""
"1770146623","1415 E Kincaid St","","Mount Vernon","WA","982744126","US","3608142349","","3604282215"
"1952628604","420 Delaware St SE","","Minneapolis","MN","554550341","US","6126253926","","6126251717"
"1477042513","30 Prospect Ave","","Hackensack","NJ","076011915","US","5519962000","",""
"1477964732","1212 13th St N","","Jacksonville Beach","FL","322503682","US","7277413405","",""
"1518286244","100 Medical Park Dr","Suite 110","Concord","NC","280252948","US","7044036826","",""
"1518286244","945 N 5th St","","Albemarle","NC","280013417","US","9803237790","",""
"1518286244","4525 Cameron Valley Pkwy","Suite 3500","Charlotte","NC","282114369","US","7043028300","",""
"1518286244","1550 Faulk St","","Monroe","NC","281125086","US","9804420430","",""
"1013574185","1500 E Bethany Home Rd Ste 250","","Phoenix","AZ","850142463","US","6028894400","","6022166112"
"1922487990","3603 Daventry Ct","","Orlando","FL","328171842","US","4075450640","",""
"1790004992","2001 Vail Ave","","Charlotte","NC","282071248","US","7043046070","",""
"1790004992","10628 Park Rd","","Charlotte","NC","282108407","US","7046677070","",""
"1790004992","8800 N Tryon St","","Charlotte","NC","282623300","US","7048636241","",""
"1790004992","433 McAlister Rd","","Lincolnton","NC","280924147","US","9802126018","",""
"1801021308","2700 Providence Rd S","Suite 1100","Waxhaw","NC","281736313","US","9809936320","",""
"1801021308","6050 W Highway 74","","Indian Trail","NC","280793591","US","9809936320","",""
"1164681540","4337 Broadway","","New York","NY","100332411","US","2125686300","","2125445094"
"1598059842","3000 Coral Hills Dr","","Coral Springs","FL","330654108","US","9543443000","","9543443146"
"1598059842","6401 N Federal Hwy","","Fort Lauderdale","FL","333081427","US","9547768500","","9547768520"
"1619911179","299 Saint Marks Pl Apt 205","","Staten Island","NY","103011830","US","5079772022","",""
"1598700528","480 Osborne Rd NE Ste 200","","Fridley","MN","554322866","US","7632363800","",""
"1598700528","16927 35th Dr SE","","Bothell","WA","980125484","US","7632363800","",""
"1891722773","1155 Mill St","","Reno","NV","895021576","US","7759825000","","7759822973"
"1518995315","1001 Blythe Blvd","Medical Center Plaza, Suite 200","Charlotte","NC","282035866","US","7043818840","",""
"1518995315","100 Medical Park Dr","Suite 310","Concord","NC","280252948","US","7044032660","",""
"1891145652","1301 3rd St","Suit 200","Wichita Falls","TX","763012245","US","9407675145","","9407673027"
"1790946754","9625 Northcross Center Ct","Suite 102-D","Huntersville","NC","280787348","US","7048011240","",""
"1790946754","100 Medical Park Dr","Suite 310","Concord","NC","280252948","US","7044032660","",""
"1790946754","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461422","",""
"1790946754","1001 Blythe Blvd","Suite 200D","Charlotte","NC","282035866","US","7044032660","",""
"1578124558","5131 Beacon Hill Rd Ste 300","","Columbus","OH","432284442","US","6147882510","",""
"1831350743","9625 Northcross Center Ct","Suite 102-F","Huntersville","NC","280787348","US","8002301721","",""
"1831350743","441 McAlister Rd","Suite 2200","Lincolnton","NC","280924126","US","8002301721","",""
"1831350743","1010 Edgehill Rd N","","Charlotte","NC","282071885","US","7044461900","",""
"1831350743","101 E W T Harris Blvd","Suite 5202","Charlotte","NC","282623485","US","7044031911","",""
"1831350743","315 Medical Park Dr","Suite 202","Concord","NC","280251902","US","7044031911","",""
"1962609776","4771 Hylan Blvd","","Staten Island","NY","103126315","US","7189488200","","7184202718"
"1962609776","3245 Nostrand Ave","","Brooklyn","NY","112293716","US","7186153777","","7186153717"
"1962609776","215 West 125th Street, 2nd Floor","","New York","NY","100274426","US","2124912400","","2124912401"
"1962609776","1050 Clove Road","","Staten Island","NY","103013627","US","7188166440","","7184202718"
"1962609776","1991 Marcus Ave, 2nd Floor","","New Hyde Park","NY","110422057","US","5163541600","","5169414677"
"1962609776","215 East 95th Street","","New York","NY","101284007","US","2129968000","","2124233127"
"1790700060","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461422","",""
"1346892460","11111 E Mississippi Ave Ste 268","","Aurora","CO","800123106","US","7206215944","","7202225109"
"1518120526","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461422","",""
"1518965607","4525 Cameron Valley Pkwy","Suite 3500","Charlotte","NC","282114369","US","7043028300","",""
"1518965607","1550 Faulk St","","Monroe","NC","281125086","US","9804420430","",""
"1467617910","3020 Childrens Way","MC 5014","San Diego","CA","921234223","US","8589664011","2758","8582782365"
"1467617910","5441 E Beverly Blvd Ste D","","Los Angeles","CA","900222241","US","4248355330","",""
"1902359888","2530 Broadway Ave N","","Rochester","MN","559064594","US","5072597570","","8886243107"
"1316178015","921 NE 13th St","GF-102","Oklahoma City","OK","731045007","US","4054564131","",""
"1578572962","1648 Huntingdon Pike Ste 1000","","Meadowbrook","PA","190468001","US","2159475460","","2159471378"
"1407865793","1648 Huntingdon Pike Ste 1000","","Meadowbrook","PA","190468001","US","2159475460","","2159471378"
"1790194504","1025 Morehead Medical Dr","Suite 300","Charlotte","NC","282042963","US","7043555982","",""
"1790194504","100 Medical Park Dr","Suite 110","Concord","NC","280252948","US","7044036826","",""
"1790194504","945 N 5th St","","Albemarle","NC","280013417","US","9803237790","",""
"1790194504","4525 Cameron Valley Pkwy","Suite 3500","Charlotte","NC","282114369","US","7043028300","",""
"1245240449","1648 Huntingdon Pike Ste 1000","","Meadowbrook","PA","190468001","US","2159475460","","2159471378"
"1427068683","1648 Huntingdon Pike Ste 1000","","Meadowbrook","PA","190468001","US","2159475460","","2159471378"
"1528078698","1648 Huntingdon Pike Ste 1000","","Meadowbrook","PA","190468001","US","2159475460","","2159471378"
"1295745396","1648 Huntingdon Pike Ste 1000","","Meadowbrook","PA","190468001","US","2159475460","","2159471378"
"1770593899","1648 Huntingdon Pike Ste 1000","","Meadowbrook","PA","190468001","US","2159475460","","2159471378"
"1780685842","2001 Vail Ave","","Charlotte","NC","282071248","US","7043046070","",""
"1780685842","1000 Blythe Blvd","CMC Annex 1st Floor","Charlotte","NC","282035812","US","7043550720","",""
"1780685842","10628 Park Rd","","Charlotte","NC","282108407","US","7046677070","",""
"1780685842","8800 N Tryon St","","Charlotte","NC","282623300","US","7048636241","",""
"1659704963","Hsc T16 020","","Stony Brook","NY","117948160","US","6314448478","","6314447546"
"1518390632","1001 Blythe Blvd","","Charlotte","NC","282035866","US","7043555100","",""
"1588656433","1950 Laurel Manor Dr Ste 250","","The Villages","FL","321625602","US","3526225183","","3526295026"
"1588656433","8520 SW Highway 200","","Ocala","FL","344817730","US","3526225183","","3526295026"
"1588656433","1500 SE Magnolia Ext","","Ocala","FL","344714463","US","3526225183","","3526295026"
"1588656433","11352 N Williams St Ste 201A","","Dunnellon","FL","344328310","US","3526225183","","3526295026"
"1881174787","128 N 2nd St Ste 202","","Clarksville","TN","370406460","US","6153485806","",""
"1780791277","447 McAlister Rd","Lincoln Medical Plaza II","Lincolnton","NC","280924114","US","9802126300","",""
"1780791277","134 Medical Park Rd","Suite 111 - Adult Cardiology","Mooresville","NC","281178526","US","7048019100","",""
"1780791277","1001 Blythe Blvd","Suite 300 - Cardiac Surgery:","Charlotte","NC","282035866","US","7043730212","",""
"1780791277","101 E W T Harris Blvd","Suite 1213","Charlotte","NC","282623485","US","7048631950","",""
"1194373514","200 1st St SW","","Rochester","MN","559050001","US","5072842511","",""
"1649828633","WEST VIRGINIA UNIVERSITY MEDICINE BRAIN & SPINE","13 WESTERN MARYLAND PARKWAY, STE 106","HAGERSTOWN","MD","21740","US","3045965178","",""
"1871141879","8451 S Emerson Ave","","Indianapolis","IN","462379524","US","3178847540","",""
"1871141879","5853 N State Road 153","","Greenwood","IN","46143","US","3172046910","",""
"1871141879","8602 Allisonville Rd","","Indianapolis","IN","462501574","US","3177031970","",""
"1871141879","2412 E Main St","","Plainfield","IN","461682706","US","3172046910","",""
"1992353981","204 Hampton Dr","","Venice","CA","902918633","US","3103096001","",""
"1205938255","101 E W T Harris Blvd","Suite 1213","Charlotte","NC","282623485","US","7048631950","",""
"1205938255","1001 Blythe Blvd","Suite 300 - Adult Cardiology","Charlotte","NC","282035866","US","7043730212","",""
"1205938255","10650 Park Rd","Suite 220","Charlotte","NC","282108538","US","7046673840","",""
"1205938255","1550 Faulk St","Suite 3100","Monroe","NC","281125086","US","7046673410","",""
"1184272171","11407 Norwood St","","Spring Hill","FL","346092210","US","8132704530","81327","3523405519"
"1558919530","690 Edison Way","","Reno","NV","895024100","US","8004489454","",""
"1184272163","932 Beach St","","Flint","MI","485021502","US","8102385888","",""
"1871141861","7232 German Hill Rd","","Baltimore","MD","212221260","US","4102826310","",""
"1487202479","2406 E Empire St","","Bloomington","IL","617043630","US","3096624321","","3096614532"
"1467000455","2222 Westerland Dr Apt 140","","Houston","TX","770632214","US","7133198692","",""
"1316595317","9981 Spring Valley Rd","","Potter Valley","CA","954699713","US","7074672010","",""
"1427568088","1865 Bold Springs Rd NW","","Monroe","GA","306564605","US","7702671055","",""
"1053887554","94 Old Short Hills Rd Ste 1","","Livingston","NJ","070395668","US","9733225000","",""
"1891047494","800 Poly Place","","Brooklyn","NY","11209","US","7186303706","",""
"1891047494","4771 Hylan Blvd","","Staten Island","NY","103126315","US","7189488200","","7184202718"
"1992174551","191 Theater Rd","","Onalaska","WI","546508679","US","6083925007","",""
"1992174551","700 West Ave S","","LA Crosse","WI","54601","US","6087850940","",""
"1376637322","52 W Underwood St","","Orlando","FL","328061110","US","3218415111","",""
"1922180983","128 N 2nd St Ste 202","","Clarksville","TN","370406460","US","6153485806","","6152858130"
"1922180983","635 E Main St","Suite 2","Hendersonville","TN","370752645","US","6158813966","","6158813966"
"1790874873","8800 N Tryon St","","Charlotte","NC","282623300","US","7045125363","",""
"1790874873","10628 Park Rd","","Charlotte","NC","282108407","US","7045125363","",""
"1790874873","2001 Vail Ave","","Charlotte","NC","282071248","US","7045125363","",""
"1790874873","433 McAlister Rd","1st Floor","Lincolnton","NC","280924147","US","7045125363","",""
"1528143070","1350 S Kings Dr","","Charlotte","NC","282072134","US","7044461422","",""
"1528143070","901 East Blvd","","Charlotte","NC","282035203","US","7043556560","",""
"1528143070","251 Eastway Dr","","Charlotte","NC","282137103","US","7044469991","",""
"1528143070","3541 Randolph Rd","Suite 206","Charlotte","NC","282111082","US","7043818336","",""
"1407228570","1037 Pathfinder Way","Suite 130","Rockledge","FL","329553242","US","3216361224","",""
"1407228570","7105 Turner Rd","","Rockledge","FL","329555712","US","3212589537","",""
"1518043439","501 Billingsley Rd","Cottage B","Charlotte","NC","282111009","US","7044445881","",""
"1801291950","3200 Highlands Pkwy.","Ste. 100","Smyrna","GA","300825196","US","7703195502","","4044814452"
